"Country","Method","Energy.type","Last.stage","Year","Ledger.side","Flow.aggregation.point","Flow","Product","Unit","E.dot"
"ITA","PCM","E","Final",1981,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",38476.0012
"ITA","PCM","E","Final",1981,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",-38476.0012
"ITA","PCM","E","Final",1982,"Consumption","Industry","Chemical and petrochemical","Non-specified primary biofuels and waste","TJ",62.9988
"ITA","PCM","E","Final",1982,"Consumption","Industry","Food and tobacco","Non-specified primary biofuels and waste","TJ",95.9991
"ITA","PCM","E","Final",1982,"Consumption","Industry","Non-metallic minerals","Non-specified primary biofuels and waste","TJ",4709.9993
"ITA","PCM","E","Final",1982,"Consumption","Other","Residential","Non-specified primary biofuels and waste","TJ",26468.9998
"ITA","PCM","E","Final",1982,"Supply","TFC compare","Statistical differences","Non-specified primary biofuels and waste","TJ",-1.00489999999687
"ITA","PCM","E","Final",1982,"Supply","Total primary energy supply","Resources [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",36082.0015
"ITA","PCM","E","Final",1982,"Supply","Transformation processes","Coke ovens","Non-specified primary biofuels and waste","TJ",-1285.0001
"ITA","PCM","E","Final",1982,"Supply","Transformation processes","Main activity producer electricity plants","Non-specified primary biofuels and waste","TJ",-6724.0008
"ITA","PCM","E","Final",1982,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",36082.0015
"ITA","PCM","E","Final",1982,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",-36082.0015
"ITA","PCM","E","Final",1983,"Consumption","Industry","Chemical and petrochemical","Non-specified primary biofuels and waste","TJ",62.9988
"ITA","PCM","E","Final",1983,"Consumption","Industry","Food and tobacco","Non-specified primary biofuels and waste","TJ",95.9991
"ITA","PCM","E","Final",1983,"Consumption","Industry","Non-metallic minerals","Non-specified primary biofuels and waste","TJ",4709.9993
"ITA","PCM","E","Final",1983,"Consumption","Other","Residential","Non-specified primary biofuels and waste","TJ",28780.0004
"ITA","PCM","E","Final",1983,"Supply","TFC compare","Statistical differences","Non-specified primary biofuels and waste","TJ",-0.0040999999982887
"ITA","PCM","E","Final",1983,"Supply","Total primary energy supply","Resources [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",35576.0016
"ITA","PCM","E","Final",1983,"Supply","Transformation processes","Coke ovens","Non-specified primary biofuels and waste","TJ",-1322.9995
"ITA","PCM","E","Final",1983,"Supply","Transformation processes","Main activity producer electricity plants","Non-specified primary biofuels and waste","TJ",-5406.0004
"ITA","PCM","E","Final",1983,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",35576.0016
"ITA","PCM","E","Final",1983,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",-35576.0016
"ITA","PCM","E","Final",1984,"Consumption","Industry","Chemical and petrochemical","Non-specified primary biofuels and waste","TJ",92.0007
"ITA","PCM","E","Final",1984,"Consumption","Industry","Food and tobacco","Non-specified primary biofuels and waste","TJ",158.9979
"ITA","PCM","E","Final",1984,"Consumption","Industry","Non-metallic minerals","Non-specified primary biofuels and waste","TJ",4722.9993
"ITA","PCM","E","Final",1984,"Consumption","Other","Residential","Non-specified primary biofuels and waste","TJ",29266
"ITA","PCM","E","Final",1984,"Supply","TFC compare","Statistical differences","Non-specified primary biofuels and waste","TJ",-9.99999974737875e-05
"ITA","PCM","E","Final",1984,"Supply","Total primary energy supply","Resources [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",36907.0021
"ITA","PCM","E","Final",1984,"Supply","Transformation processes","Coke ovens","Non-specified primary biofuels and waste","TJ",-1495.0016
"ITA","PCM","E","Final",1984,"Supply","Transformation processes","Main activity producer CHP plants","Non-specified primary biofuels and waste","TJ",-3051.0007
"ITA","PCM","E","Final",1984,"Supply","Transformation processes","Main activity producer electricity plants","Non-specified primary biofuels and waste","TJ",-3564.0009
"ITA","PCM","E","Final",1984,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",36907.0021
"ITA","PCM","E","Final",1984,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",-36907.0021
"ITA","PCM","E","Final",1985,"Consumption","Industry","Chemical and petrochemical","Non-specified primary biofuels and waste","TJ",95.9991
"ITA","PCM","E","Final",1985,"Consumption","Industry","Food and tobacco","Non-specified primary biofuels and waste","TJ",126.0017
"ITA","PCM","E","Final",1985,"Consumption","Industry","Non-metallic minerals","Non-specified primary biofuels and waste","TJ",4345.9989
"ITA","PCM","E","Final",1985,"Consumption","Other","Residential","Non-specified primary biofuels and waste","TJ",25498.0014
"ITA","PCM","E","Final",1985,"Supply","TFC compare","Statistical differences","Non-specified primary biofuels and waste","TJ",0.000100000004749745
"ITA","PCM","E","Final",1985,"Supply","Total primary energy supply","Resources [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",31694.0006
"ITA","PCM","E","Final",1985,"Supply","Transformation processes","Coke ovens","Non-specified primary biofuels and waste","TJ",-1306.0011
"ITA","PCM","E","Final",1985,"Supply","Transformation processes","Main activity producer CHP plants","Non-specified primary biofuels and waste","TJ",-2205.9998
"ITA","PCM","E","Final",1985,"Supply","Transformation processes","Main activity producer electricity plants","Non-specified primary biofuels and waste","TJ",-3235.9987
"ITA","PCM","E","Final",1985,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",31694.0006
"ITA","PCM","E","Final",1985,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",-31694.0006
"ITA","PCM","E","Final",1986,"Consumption","Industry","Chemical and petrochemical","Non-specified primary biofuels and waste","TJ",126.0017
"ITA","PCM","E","Final",1986,"Consumption","Industry","Food and tobacco","Non-specified primary biofuels and waste","TJ",158.9979
"ITA","PCM","E","Final",1986,"Consumption","Industry","Non-metallic minerals","Non-specified primary biofuels and waste","TJ",5182.9988
"ITA","PCM","E","Final",1986,"Consumption","Other","Residential","Non-specified primary biofuels and waste","TJ",31527.0017
"ITA","PCM","E","Final",1986,"Supply","TFC compare","Statistical differences","Non-specified primary biofuels and waste","TJ",1.00470000000556
"ITA","PCM","E","Final",1986,"Supply","Total primary energy supply","Resources [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",39683.0012
"ITA","PCM","E","Final",1986,"Supply","Transformation processes","Coke ovens","Non-specified primary biofuels and waste","TJ",-2583.0002
"ITA","PCM","E","Final",1986,"Supply","Transformation processes","Main activity producer CHP plants","Non-specified primary biofuels and waste","TJ",-3723.003
"ITA","PCM","E","Final",1986,"Supply","Transformation processes","Main activity producer electricity plants","Non-specified primary biofuels and waste","TJ",-2098.0013
"ITA","PCM","E","Final",1986,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",39683.0012
"ITA","PCM","E","Final",1986,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",-39683.0012
"ITA","PCM","E","Final",1987,"Consumption","Industry","Chemical and petrochemical","Non-specified primary biofuels and waste","TJ",126.0017
"ITA","PCM","E","Final",1987,"Consumption","Industry","Food and tobacco","Non-specified primary biofuels and waste","TJ",250.9987
"ITA","PCM","E","Final",1987,"Consumption","Industry","Non-metallic minerals","Non-specified primary biofuels and waste","TJ",4973.9979
"ITA","PCM","E","Final",1987,"Consumption","Other","Residential","Non-specified primary biofuels and waste","TJ",30158.0019
"ITA","PCM","E","Final",1987,"Supply","TFC compare","Statistical differences","Non-specified primary biofuels and waste","TJ",1.00070000000475
"ITA","PCM","E","Final",1987,"Supply","Total primary energy supply","Resources [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",37512.9995
"ITA","PCM","E","Final",1987,"Supply","Transformation processes","Coke ovens","Non-specified primary biofuels and waste","TJ",-1724.9993
"ITA","PCM","E","Final",1987,"Supply","Transformation processes","Main activity producer CHP plants","Non-specified primary biofuels and waste","TJ",-3470.9996
"ITA","PCM","E","Final",1987,"Supply","Transformation processes","Main activity producer electricity plants","Non-specified primary biofuels and waste","TJ",-1804
"ITA","PCM","E","Final",1987,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",37512.9995
"ITA","PCM","E","Final",1987,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",-37512.9995
"ITA","PCM","E","Final",1988,"Consumption","Industry","Chemical and petrochemical","Non-specified primary biofuels and waste","TJ",126.0017
"ITA","PCM","E","Final",1988,"Consumption","Industry","Food and tobacco","Non-specified primary biofuels and waste","TJ",284.9997
"ITA","PCM","E","Final",1988,"Consumption","Industry","Non-metallic minerals","Non-specified primary biofuels and waste","TJ",5162.002
"ITA","PCM","E","Final",1988,"Consumption","Other","Residential","Non-specified primary biofuels and waste","TJ",31455.0013
"ITA","PCM","E","Final",1988,"Supply","TFC compare","Statistical differences","Non-specified primary biofuels and waste","TJ",1.0006
"ITA","PCM","E","Final",1988,"Supply","Total primary energy supply","Resources [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",39388.9999
"ITA","PCM","E","Final",1988,"Supply","Transformation processes","Coke ovens","Non-specified primary biofuels and waste","TJ",-1737.9993
"ITA","PCM","E","Final",1988,"Supply","Transformation processes","Main activity producer CHP plants","Non-specified primary biofuels and waste","TJ",-3779.998
"ITA","PCM","E","Final",1988,"Supply","Transformation processes","Main activity producer electricity plants","Non-specified primary biofuels and waste","TJ",-1830
"ITA","PCM","E","Final",1988,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",39388.9999
"ITA","PCM","E","Final",1988,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",-39388.9999
"ITA","PCM","E","Final",1974,"Supply","Total primary energy supply","Imports [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",9743.0018
"ITA","PCM","E","Final",1975,"Supply","Total primary energy supply","Imports [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",7892.0008
"ITA","PCM","E","Final",1976,"Supply","Total primary energy supply","Imports [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",5841.0005
"ITA","PCM","E","Final",1977,"Supply","Total primary energy supply","Imports [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",5778.0017
"ITA","PCM","E","Final",1978,"Supply","Total primary energy supply","Imports [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",4357.9983
"ITA","PCM","E","Final",1979,"Supply","Total primary energy supply","Imports [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",4166
"ITA","PCM","E","Final",1980,"Supply","Total primary energy supply","Imports [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",4177.9993
"ITA","PCM","E","Final",1981,"Supply","Total primary energy supply","Imports [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",2880.9999
"ITA","PCM","E","Final",1982,"Supply","Total primary energy supply","Imports [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",3266.0013
"ITA","PCM","E","Final",1983,"Supply","Total primary energy supply","Imports [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",4802
"ITA","PCM","E","Final",1984,"Supply","Total primary energy supply","Imports [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",5442.9991
"ITA","PCM","E","Final",1985,"Supply","Total primary energy supply","Imports [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",5120
"ITA","PCM","E","Final",1986,"Supply","Total primary energy supply","Imports [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",5714.9987
"ITA","PCM","E","Final",1987,"Supply","Total primary energy supply","Imports [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",4994.9989
"ITA","PCM","E","Final",1988,"Supply","Total primary energy supply","Imports [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",4986.0015
"MEX","PCM","E","Final",1993,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",9210.96
"MEX","PCM","E","Final",1994,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",8164.26
"MEX","PCM","E","Final",1995,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",4186.8
"MEX","PCM","E","Final",1996,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",5777.78
"MEX","PCM","E","Final",1997,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",2721.42
"MEX","PCM","E","Final",1998,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",921.1
"MEX","PCM","E","Final",1999,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",418.68
"MEX","PCM","E","Final",2000,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",83.74
"MEX","PCM","E","Final",2002,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",1925.93
"MEX","PCM","E","Final",2003,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",2637.68
"MEX","PCM","E","Final",2004,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",2219
"MEX","PCM","E","Final",2005,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",2386.48
"MEX","PCM","E","Final",2006,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",2721.42
"MEX","PCM","E","Final",2007,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",2512.08
"MEX","PCM","E","Final",2008,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",2009.66
"MEX","PCM","E","Final",2009,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",1758.46
"MEX","PCM","E","Final",2010,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",1842.19
"MEX","PCM","E","Final",2011,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",2386.48
"MEX","PCM","E","Final",2012,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",2637.68
"MEX","PCM","E","Final",2013,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",6824.48
"MEX","PCM","E","Final",2014,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",10508.87
"MEX","PCM","E","Final",2015,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",2595.82
"MEX","PCM","E","Final",2016,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",1549.12
"MEX","PCM","E","Final",2017,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",1381.64
"MEX","PCM","E","Final",2018,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",1507.25
"MEX","PCM","E","Final",2019,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",1297.91
"MEX","PCM","E","Final",2020,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",628.02
"POL","PCM","E","Final",1997,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",1402.5
"POL","PCM","E","Final",1998,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",5695
"POL","PCM","E","Final",1999,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",4080
"POL","PCM","E","Final",2000,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",7947.5
"POL","PCM","E","Final",2001,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",7947.5
"POL","PCM","E","Final",2002,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",8840
"POL","PCM","E","Final",2003,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",7735
"POL","PCM","E","Final",2004,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",7650
"POL","PCM","E","Final",2005,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",8542.5
"POL","PCM","E","Final",2006,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",9902.5
"POL","PCM","E","Final",2007,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",9350
"POL","PCM","E","Final",2008,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",10327.5
"POL","PCM","E","Final",2009,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",10157.5
"POL","PCM","E","Final",2010,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",12920
"POL","PCM","E","Final",2011,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",9775
"POL","PCM","E","Final",2012,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",17042.5
"POL","PCM","E","Final",2013,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",22865
"POL","PCM","E","Final",2014,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",23035
"POL","PCM","E","Final",2015,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",26690
"POL","PCM","E","Final",2016,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",25032.5
"POL","PCM","E","Final",2017,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",24807.17
"POL","PCM","E","Final",2018,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",27023.63
"POL","PCM","E","Final",2019,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",25159.87
"POL","PCM","E","Final",2020,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",23362.5
"PRT","PCM","E","Final",2012,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",1920
"PRT","PCM","E","Final",2013,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",9120
"PRT","PCM","E","Final",2014,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",8640
"PRT","PCM","E","Final",2015,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",8400
"PRT","PCM","E","Final",2016,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",7680
"PRT","PCM","E","Final",2017,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",8499.24
"PRT","PCM","E","Final",2018,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",7845.6
"PRT","PCM","E","Final",2019,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",7880.16
"PRT","PCM","E","Final",2020,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",6591.24
"ROU","PCM","E","Final",2008,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",1928.82
"ROU","PCM","E","Final",2009,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",2423.39
"ROU","PCM","E","Final",2010,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",2275.02
"ROU","PCM","E","Final",2011,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",2352
"ROU","PCM","E","Final",2012,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",2352
"ROU","PCM","E","Final",2013,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",3120
"ROU","PCM","E","Final",2014,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",3792
"ROU","PCM","E","Final",2015,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",3696
"ROU","PCM","E","Final",2016,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",4272
"ROU","PCM","E","Final",2017,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",3552
"ROU","PCM","E","Final",2018,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",3168
"ROU","PCM","E","Final",2019,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",3696
"ROU","PCM","E","Final",2020,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",4032
"SRB","PCM","E","Final",2013,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",3358.88
"SRB","PCM","E","Final",2014,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",3238.92
"SRB","PCM","E","Final",2015,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",3118.96
"SRB","PCM","E","Final",2016,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",3118.96
"SRB","PCM","E","Final",2017,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",2749.24
"SRB","PCM","E","Final",2018,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",3337.89
"SRB","PCM","E","Final",2019,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",3363.8
"SRB","PCM","E","Final",2020,"Supply","Transformation processes","Non-specified","Other hydrocarbons","TJ",3426.78
"SUN","PCM","E","Final",1971,"Consumption","Other","Final consumption not elsewhere specified","Non-specified primary biofuels and waste","TJ",843869.01
"SUN","PCM","E","Final",1971,"Supply","Total primary energy supply","Resources [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",843869.01
"SUN","PCM","E","Final",1971,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",843869.01
"SUN","PCM","E","Final",1971,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",-843869.01
"SUN","PCM","E","Final",1972,"Consumption","Other","Final consumption not elsewhere specified","Non-specified primary biofuels and waste","TJ",834102
"SUN","PCM","E","Final",1972,"Supply","Total primary energy supply","Resources [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",834102
"SUN","PCM","E","Final",1972,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",834102
"SUN","PCM","E","Final",1972,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",-834102
"SUN","PCM","E","Final",1973,"Consumption","Other","Final consumption not elsewhere specified","Non-specified primary biofuels and waste","TJ",815545.01
"SUN","PCM","E","Final",1973,"Supply","Total primary energy supply","Resources [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",815545.01
"SUN","PCM","E","Final",1973,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",815545.01
"SUN","PCM","E","Final",1973,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",-815545.01
"SUN","PCM","E","Final",1974,"Consumption","Other","Final consumption not elsewhere specified","Non-specified primary biofuels and waste","TJ",828241.99
"SUN","PCM","E","Final",1974,"Supply","Total primary energy supply","Resources [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",828241.99
"SUN","PCM","E","Final",1974,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",828241.99
"SUN","PCM","E","Final",1974,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",-828241.99
"SUN","PCM","E","Final",1975,"Consumption","Other","Final consumption not elsewhere specified","Non-specified primary biofuels and waste","TJ",802846.99
"SUN","PCM","E","Final",1975,"Supply","Total primary energy supply","Resources [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",802846.99
"SUN","PCM","E","Final",1975,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",802846.99
"SUN","PCM","E","Final",1975,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",-802846.99
"SUN","PCM","E","Final",1976,"Consumption","Other","Final consumption not elsewhere specified","Non-specified primary biofuels and waste","TJ",804801.01
"SUN","PCM","E","Final",1976,"Supply","Total primary energy supply","Resources [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",804801.01
"SUN","PCM","E","Final",1976,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",804801.01
"SUN","PCM","E","Final",1976,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",-804801.01
"SUN","PCM","E","Final",1977,"Consumption","Other","Final consumption not elsewhere specified","Non-specified primary biofuels and waste","TJ",788197
"SUN","PCM","E","Final",1977,"Supply","Total primary energy supply","Resources [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",788197
"SUN","PCM","E","Final",1977,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",788197
"SUN","PCM","E","Final",1977,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",-788197
"SUN","PCM","E","Final",1978,"Consumption","Other","Final consumption not elsewhere specified","Non-specified primary biofuels and waste","TJ",759873.01
"SUN","PCM","E","Final",1978,"Supply","Total primary energy supply","Resources [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",759873.01
"SUN","PCM","E","Final",1978,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",759873.01
"SUN","PCM","E","Final",1978,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",-759873.01
"SUN","PCM","E","Final",1979,"Consumption","Other","Final consumption not elsewhere specified","Non-specified primary biofuels and waste","TJ",762803.01
"SUN","PCM","E","Final",1979,"Supply","Total primary energy supply","Resources [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",762803.01
"SUN","PCM","E","Final",1979,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",762803.01
"SUN","PCM","E","Final",1979,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",-762803.01
"SUN","PCM","E","Final",1980,"Consumption","Other","Final consumption not elsewhere specified","Non-specified primary biofuels and waste","TJ",770616
"SUN","PCM","E","Final",1980,"Supply","Total primary energy supply","Resources [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",770616
"SUN","PCM","E","Final",1980,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",770616
"SUN","PCM","E","Final",1980,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",-770616
"SUN","PCM","E","Final",1981,"Consumption","Other","Final consumption not elsewhere specified","Non-specified primary biofuels and waste","TJ",790150.02
"SUN","PCM","E","Final",1981,"Supply","Total primary energy supply","Resources [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste [from Resources]","TJ",790150.02
"SUN","PCM","E","Final",1981,"Supply","Transformation processes","Manufacture [of Non-specified primary biofuels and waste]","Non-specified primary biofuels and waste","TJ",790150.02
